url,type
http://expressseo.co.uk/seo-blog/wp-includes/free,phishing
http://novoselclub.com/doc/f148750cca262f0f3de0c80597677175/,phishing
http://horseboyworld.com/templates/buzicom/index.htm,phishing
http://file.airtechnics.com.au/DropBOX2016/Home/,phishing
http://web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/2cf960c6be34818f9517a28c48e24799/myaccount/home.php?customerid=73284&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie=UTF-8,phishing
http://biophyt.net/csss/USU/USUSecureLogin.html,phishing
http://izzinosa.com/plugins/user/index.html,phishing
http://alltradeagencies.com.au/kk/done/auth/view/share/index.html,phishing
http://lightninglegal.org/paypal/,phishing
http://saridity.com/wp-admin/network/upda/newbas/verif/post.php,phishing
http://natlawreview.com/article/irs-rule-may-result-higher-taxes-farmers,phishing
http://tinypiecesmakeart.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/datamapper/IJU/google/index.php,phishing
http://pravo.org.ru/write/dropbox/dropbox/activity.vip.163.com/vip.163.com.php,phishing
http://shopper.bid/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,phishing
http://alobitcoin.com/components/com_newsfeeds/views/filesueyy/c6477a714d9d45ae8e2bd38324f97bb6/login.php,phishing
http://100porcentomotorloja.com.br/pick/View/index.php,phishing
http://liquidpropertys.com/bill,phishing
http://homeohealthclinic.com/wp-includes/Text/wetransfer/wetransfer/kola.html?ICAgIDxkaXYgY2xhc3M9Im5vdHByaW50YWJsZSI%20PHRhYmxlIGNlbGxzcGFjaW5nPSIwIiBjZWxscGFkZGluZz0iMCIgd2lkdGg9IjEwMCUiPjx0cj48dGQgY2xhc3M9ImJjcm93IiBzdHlsZT0icGFkZGluZy1sZWZ0OiAwcHg7Ij4,phishing
http://jbservers.com/Dropbox/file/files/db/file.dropbox,phishing
http://gustavonoriega.com/wp-includes/ID3/pots/file/1b4ffe08d851bcb5329bb708a9fd408e,phishing
http://fortunetechnic.com/test/postfin,phishing
http://amehac.org/SFR/espace-sfr.fr/service.client/40be1bb34caa426a3af14b584ad33851/?rnv=156&amp;intid=675dcc81ab35b685e5cfb4a8b716654a,phishing
http://shopper.bid/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,phishing
http://webwabit.pw/f/a8da313a30cf3a70d23028ce95b396fe/redirection.php,phishing
http://claywrites.com/wp-content/themes/us/document.html,phishing
http://firstchoiceok.com/law1/index/67a2f649832a7e94f00fc6108076925b,phishing
http://geminiautomobiles.com/admin/admin/Home/index.php,phishing
http://fb.noticiaslatinasrd.com/app/?lang=pl&key=NYhVA2LSoa8oMwbIZujTqfwN1MsyTDpzAGvzu0H4O9B7vILPJNjxmuC52SdOLq6VQj2GrcU20VJPVv94gOlrLxnhuDfOyYeHU0nmuXfqhq1z28zpdel4HgfJ6RhEa8sRmq9saC1H0wpyIk0JCmQ8Z4DVfH9JDNBwepEwnUlraa0ZH0MztBRmH40P23xpXxJ8VOuUp2Vu,phishing
http://beingus.in/Update_06839158706f144612d0f2179d6275b5a4b666a2a6265e1f156eae34e7270b21SEG/WELLSFARGO-UPDATES/bits256/,phishing
http://pescaycia.com.uy/hal/login9.php,phishing
http://pescaycia.com.uy/hal/login8.php,phishing
http://cecop.com.co/wp-admin/home/index.htm,phishing
http://dorukcicekcilik.com/rdr.php,phishing
http://atento.itauchat.plusoftsaas.com.br/ChatWEB/AbrirTelaCriarChat.do?site=1,phishing
http://timcofoods.com/sites/us.html,phishing
http://beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=BSKX2LFU0ZKOOOJAYZGOKPRJKKEPYHZ0AK8B7N7FMQ5BFNLDN228RSRCD63BN3LXNS0TGF036DDK2ZXO2YWTRN65T9GGB2EYUNRA31D8ERSFQQ5SP2LHORLIZ3ZA5D9Z11042NBFE4V6UZXJ1I1P0M90O9KSLSRMT2PUP1A4569Y66H7OIWX558TDRLYKD,phishing
http://dropdocufile.com/bDBsIZn2/default.php?valid&amp;autocache=docs=folder&amp;.done=view&amp;9bb3fd0e237bc0af72436ceda3a73b35=xlspdf=,phishing
http://umerdraztextile.com/files/bobdesumma/fr,phishing
http://ubersocialsquare.com/login/c9f8737654205958936b4c670f5df446/155f44fee40fad2f36614c0a6bf00837,phishing
http://beaconhouse.rs/images/stories/dogadjanja/onhouse/taxereboursable/fichederemise.php?remise2016dimpots,phishing
http://cparts.mon-ferencompte.com/-/www.impots.gouv.fr/www.impots.gouv.fr/file/bb5062b269edc782d0c2feaefd89aa25,phishing
