url,type
http://rentvspb.ru/gtipssu,phishing
http://psychquiz.com/uxpfxgh,phishing
http://sinergica.cl/eveasxb,phishing
http://samenart.com/nyvsbcl,phishing
http://szamba-betonowe.org/eswfxrm,phishing
http://thewebgroup.net/suvahvg,phishing
http://swivelsrus.com/neginnl,phishing
http://travelvoice.com/jvktjob,phishing
http://tobybender.com/ocwklsy,phishing
http://urachart.com/vtnqgoc,phishing
http://turkmennews.com/ucqwjvy,phishing
http://wongcs.com/ytcccbr,phishing
http://walterssigns.com/turjsty,phishing
http://xsolution.sk/ljkyemd,phishing
http://gobantakao.com/3qm01xeb,phishing
http://gobantakao.com/0a64s,phishing
http://gobantakao.com/q6csqde,phishing
http://gobantakao.com/8vdtrq,phishing
http://gobantakao.com/m15l0gez,phishing
http://ponggirr.net/3k3wyjp,phishing
http://ponggirr.net/erowakv,phishing
http://ponggirr.net/ccbbcu,phishing
http://satyrwelf.net/0ygdf9nf,phishing
http://ponggirr.net/hbx7xs4f,phishing
http://satyrwelf.net/27d4l09,phishing
http://satyrwelf.net/96cbdy,phishing
http://ponggirr.net/qs060j5,phishing
http://satyrwelf.net/igle880a,phishing
http://satyrwelf.net/k9nz8,phishing
http://bulkreasy.com/905jscb,phishing
http://bulkreasy.com/8tl3rmh,phishing
http://bulkreasy.com/oqn8p,phishing
http://bulkreasy.com/c3vaho,phishing
http://maggycocoa.net/i9uje,phishing
http://maggycocoa.net/8i00a,phishing
http://maggycocoa.net/uml71ij,phishing
http://maggycocoa.net/zi6mrx,phishing
http://maggycocoa.net/z8xl3w7q,phishing
http://yerndrunk.net/ez5jqc0n,phishing
http://yerndrunk.net/nhddf4gt,phishing
http://yerndrunk.net/yk5vx6i,phishing
http://yerndrunk.net/t43anq3,phishing
http://bulkreasy.com/7e5a7,phishing
http://yerndrunk.net/esab0,phishing
http://1express.com.sg/54JHbjgcDLG,phishing
http://24hourprintshop.com/54JHbjgcDLG,phishing
http://46709394.com/54JHbjgcDLG,phishing
http://adityastar.com/54JHbjgcDLG,phishing
http://all4supply.com/54JHbjgcDLG,phishing
http://akademistcicek.com/54JHbjgcDLG,phishing
http://apro88.com/54JHbjgcDLG,phishing
http://bsm.sk/54JHbjgcDLG,phishing
http://chelsea-west.com/54JHbjgcDLG,phishing
http://curlysol.com/54JHbjgcDLG,phishing
http://criar-meu-site.com/54JHbjgcDLG,phishing
http://graveyardsofmilwaukee.org/54JHbjgcDLG,phishing
http://helpmybathroom.com/54JHbjgcDLG,phishing
http://demo.website.pl/54JHbjgcDLG,phishing
http://hollystamps.com/54JHbjgcDLG,phishing
http://honeydavis.us/54JHbjgcDLG,phishing
http://jsydjc.com/54JHbjgcDLG,phishing
http://islamiccollege.org/54JHbjgcDLG,phishing
http://inovsol.com/54JHbjgcDLG,phishing
http://mclodesigns.com/54JHbjgcDLG,phishing
http://lv-nexis.com/54JHbjgcDLG,phishing
http://miamilimosina.com/54JHbjgcDLG,phishing
http://mytourbid.com/54JHbjgcDLG,phishing
http://mudelts.com/54JHbjgcDLG,phishing
http://paraspokeri.net/54JHbjgcDLG,phishing
http://psychquiz.com/54JHbjgcDLG,phishing
http://qarmoo.com/54JHbjgcDLG,phishing
http://sadeqmedia.com/54JHbjgcDLG,phishing
http://rentvspb.ru/54JHbjgcDLG,phishing
http://salemwitchcat.com/54JHbjgcDLG,phishing
http://samenart.com/54JHbjgcDLG,phishing
http://sds-india.org/54JHbjgcDLG,phishing
http://shopmjn.com/54JHbjgcDLG,phishing
http://sinergica.cl/54JHbjgcDLG,phishing
http://swivelsrus.com/54JHbjgcDLG,phishing
http://travelvoice.com/54JHbjgcDLG,phishing
http://tobybender.com/54JHbjgcDLG,phishing
http://urachart.com/54JHbjgcDLG,phishing
http://wordpresshosting.co.il/54JHbjgcDLG,phishing
http://xsolution.sk/54JHbjgcDLG,phishing
http://junhao8.com/54JHbjgcDLG,phishing
http://lanehmontgomery.com/54JHbjgcDLG,phishing
http://mahovik-bg.com/54JHbjgcDLG,phishing
http://sanalnet.org/54JHbjgcDLG,phishing
http://smt112.com/54JHbjgcDLG,phishing
http://sstaswim.com/54JHbjgcDLG,phishing
http://zesthouse.com/54JHbjgcDLG,phishing
http://mfcomputer.net/54JHbjgcDLG,phishing
http://thewebgroup.net/54JHbjgcDLG,phishing
http://earnbyemail.com/54JHbjgcDLG,phishing
http://markanltd.com/54JHbjgcDLG,phishing
http://allusefulthings.top/,phishing
http://zerodha.com/z-connect/tradezerodha/mutual-funds/start-investing-in-mutual-funds-zerodha,phishing
http://allusefulthings.top/index.php,phishing
http://rty.goldmagnolia.cc/?wXqBcrWYLhbGDYc=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9weKYVwXq8PGHeVo2w7wzeATc81ywxSF4TBRmrhJV1wT5hgY0Q,phishing
http://rty.goldmagnolia.cc/index.php?wXqBcrWYLhbGDYc=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9weKYVwXq8PGHeVo2w7wzeATc81ywxSF4TBRmrhJV1wT5hgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTFym-bP9_w5,phishing
http://goo.gl/udl84M,phishing
http://doc-14-9k-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7,phishing
http://89.108.125.214/download.php,phishing
http://aciaustralia.com.au/acu_checkin84265851,phishing
http://daughtersandsonstowork.org/,phishing
http://verweichlichtes.amsprep.com/?wXaJcLWaKBnHCoE=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfeMAxA_ZPBF7c42FX1xrUSJsN0zhaFuzdXyu8VAV5DtxgY0Q,phishing
http://www.naturallyorganic.co.nz/product/oob-blueberry-ice-cream-120ml-tub/,phishing
http://foveawaac.net/yjmaazj,phishing
http://foveawaac.net/w2guf,phishing
http://foveawaac.net/wzwzjply,phishing
http://foveawaac.net/qq5dk,phishing
