url,type
https://www.local.yahoo.com/info-16191593-michigan-memorial-park-incorporated-flat-rock,legitimate
https://www.local.yahoo.com/info-16211351-bentley-elementary-school-canton,legitimate
https://www.local.yahoo.com/info-16324013-savoy-bar-grill-saginaw,legitimate
https://www.local.yahoo.com/info-16417943-meagher-ronald-ronald-meagher-real-estate-jackson,legitimate
https://www.local.yahoo.com/info-16431207-fallasburg-park-lowell,legitimate
https://www.local.yahoo.com/info-16485114-friedli-patrick-md-west-front-primary-care-pllc-traverse-city,legitimate
https://www.local.yahoo.com/info-16486031-reed-city-police-department-reed-city,legitimate
https://www.local.yahoo.com/info-16505851-fragel-patrick-s-patrick-s-fragel-atty-at-law-traverse-city,legitimate
https://www.local.yahoo.com/info-16518780-mikes-restaurant-ironwood,legitimate
https://www.local.yahoo.com/info-16626286-hoskins-donald-c-allen-vernon-hoskins-plc-marion,legitimate
https://www.local.yahoo.com/info-16628346-wilson-anne-k-allen-vernon-hoskins-plc-marion,legitimate
https://www.local.yahoo.com/info-16711809-wilk-david-p-guttormsen-hartley-wilk-kenosha,legitimate
https://www.local.yahoo.com/info-16831340-strawberry-creek-estates-sturgeon-bay,legitimate
https://www.local.yahoo.com/info-16874750-saputo-cheese-usa-incorporated-almena,legitimate
https://www.local.yahoo.com/info-16880373-gary-pettis-auction-service-augusta,legitimate
https://www.local.yahoo.com/info-16963586-joe-s-taxidermy-vadnais-heights,legitimate
https://www.local.yahoo.com/info-16970106-bill-s-superette-champlin,legitimate
https://www.local.yahoo.com/info-16990773-cherry-creek-grill-sioux-falls,legitimate
https://www.local.yahoo.com/info-16995430-skroch-funeral-chapel-colman,legitimate
https://www.local.yahoo.com/info-17038142-cake-candy-world-fargo,legitimate
https://www.local.yahoo.com/info-17133083-boloney-s-sandwich-shop-barrington,legitimate
https://www.local.yahoo.com/info-17137328-antioch-learning-center-limited-antioch,legitimate
https://www.local.yahoo.com/info-17241103-al-capone-s-hideaway-stkhse-st-charles,legitimate
https://www.local.yahoo.com/info-17290412-chef-klaus-steak-seafood-frankfort,legitimate
https://www.local.yahoo.com/info-17306156-heidecke-lake-state-fish-and-wildlife-area-morris,legitimate
https://www.local.yahoo.com/info-17359252-savoy-restaurant-grill-chicago,legitimate
https://www.local.yahoo.com/info-17375311-house-of-blues-chicago,legitimate
https://www.local.yahoo.com/info-17643473-eicon-properties-incorporated-chesterfield,legitimate
https://www.local.yahoo.com/info-17675555-st-louis-blues-hockey-club-st-louis,legitimate
https://www.local.yahoo.com/info-17683426-cipriano-anthony-cipriano-anthony-st-louis,legitimate
https://www.local.yahoo.com/info-17688394-wind-elmer-wind-architectural-group-st-louis,legitimate
https://www.local.yahoo.com/info-17697059-cyr-jr-gilbert-j-dds-southwest-endodontics-st-louis,legitimate
https://www.local.yahoo.com/info-17709576-villa-st-cyr-apartments-st-louis,legitimate
https://www.local.yahoo.com/info-17738564-stokes-tim-biltbest-windows-ste-genevieve,legitimate
https://www.local.yahoo.com/info-17763728-arabia-steamboat-museum-kansas-city,legitimate
https://www.local.yahoo.com/info-17763730-kansas-city-symphony-kansas-city,legitimate
