url,type
https://www.usa-people-search.com/Find-William-Van-Horn-CA.aspx,legitimate
https://www.usa-people-search.com/find-f-maynard-ca.aspx,legitimate
https://www.usa-people-search.com/find-jean-lindor.aspx,legitimate
https://www.usa.canon.com/cusa/home,legitimate
https://www.usa.com/,legitimate
https://www.usa.com/new-york-state-school-district.htm,legitimate
https://www.usa.gov/,legitimate
https://www.usa.gov/Agencies/State_and_Territories.shtml,legitimate
https://www.usa.gov/directory/federal/index.shtml,legitimate
https://www.usa.net/,legitimate
https://www.usa.philips.com/c/televisions/5000-series-47-inch-class-full-hd-1080p-digital-tv-47pfl5704d_f7/prd/,legitimate
https://www.usa.philips.com/c/televisions/7000-series-42-inch-class-full-hd-1080p-digital-tv-42pfl7704d_f7/prd/,legitimate
https://www.usa.skanska.com/,legitimate
https://www.usa.worldweb.com/,legitimate
https://www.usa.worldweb.com/RealEstateServices/,legitimate
https://www.usa3000.com/charterflights.htm,legitimate
https://www.usaac.army.mil/sod/,legitimate
https://www.usaaccountants.com/in/columbus-oh,legitimate
https://www.usaasa.tradoc.army.mil/,legitimate
https://www.usabancshares.com/branch/oh/lima.htm,legitimate
https://www.usabanklocations.com/National-City-Bank-Locations,legitimate
https://www.usabanklocations.com/Summit-Bank/Oakland,legitimate
https://www.usabasketball.com/,legitimate
https://www.usabasketball.com/bios/johnson_dakari.html,legitimate
https://www.usabasketball.com/bios/johnson_stanley.html,legitimate
https://www.usabasketball.com/mens/men_alpha_A.html,legitimate
https://www.usabasketball.com/mens/national/09MNTCoaches.html,legitimate
https://www.usabasketball.com/mens/national/09MNTStaff.html,legitimate
https://www.usabasketball.com/mens/national/2010HOFnominations.html,legitimate
https://www.usabasketball.com/mens/national/mwc_2006.html,legitimate
https://www.usabasketball.com/mens/panamerican/11_mpag_head_coach.html,legitimate
https://www.usabasketball.com/mens/u16/09_mu16_coaches.html,legitimate
https://www.usabasketball.com/mens/u18/10_mu18_coaches.html,legitimate
https://www.usabasketball.com/mens/u19/court_coaches.html,legitimate
https://www.usabasketball.com/mens/worlduniversity/09_mu19_mwug_court_coaches.html,legitimate
https://www.usabasketball.com/mens/worlduniversity/11_mwug_team.html,legitimate
https://www.usabasketball.com/mens/worlduniversity/court_coaches___2011_07_21.html,legitimate
https://www.usabasketball.com/seniormen/archive/3additions_02mwc_roster.html,legitimate
https://www.usabasketball.com/womens/worlduniversity/bill_fennelly_named_head_coach_2011_04_21.html,legitimate
https://www.usabuscharter.com/,legitimate
https://www.usacares.org/,legitimate
https://www.usacarry.com/forums/california-discussion-firearm-news/12758-important-california-alert-ab1810-ab1934-ab2223.html,legitimate
https://www.usacarsrental.com/wichita-falls-municipal-airport.html,legitimate
https://www.usachcs.army.mil/,legitimate
https://www.usachurch.com/tennessee/jackson/churches/church_191466.htm,legitimate
https://www.usachurch.com/washington/seattle/churches/church_191314.htm,legitimate
https://www.usacitiesonline.com/calosangelescounty.htm,legitimate
https://www.usacitiesonline.com/flcountycoconutcreek.htm,legitimate
https://www.usacitiesonline.com/footstepsofhistory/californiamissions/casanfranciscocamissions.htm,legitimate
https://www.usacitiesonline.com/ilcountymatteson.htm,legitimate
https://www.usacitiesonline.com/kscountydodgecity.htm,legitimate
https://www.usacitiesonline.com/mncounties.htm,legitimate
https://www.usacitiesonline.com/nvclarkcounty.htm,legitimate
https://www.usacitiesonline.com/pacountynicholson.htm,legitimate
https://www.usacitiesonline.com/pafayettecounty.htm,legitimate
https://www.usacitiesonline.com/wapiercecounty.htm,legitimate
https://www.usacleaningcompany.com/classifieds,legitimate
https://www.usacollegehockey.com/cgi-bin/UBBCGI/ultimatebb.cgi?ubb=get_topic&f=15&t=001192,legitimate
https://www.usacreditunions.com/,legitimate
https://www.usacreditunions.com/america-first-federal-credit-union-24694,legitimate
https://www.usacreditunions.com/americas-first-federal-credit-union-24534,legitimate
https://www.usacreditunions.com/partners-1st-federal-credit-union-7688,legitimate
https://www.usacreditunions.com/texas-partners-federal-credit-union-8676,legitimate
https://www.usacreditunions.com/utah-credit-unions-page1,legitimate
