url,type
https://www.youtube.com/watch?v=zaUw_u55cEc,legitimate
https://www.youtube.com/watch?v=zahdB9e9scA,legitimate
https://www.youtube.com/watch?v=zantuB1rAck,legitimate
https://www.youtube.com/watch?v=zbqQ-2xvZ7w,legitimate
https://www.youtube.com/watch?v=zcjMqb9C9xw,legitimate
https://www.youtube.com/watch?v=ze1u9knWDt0,legitimate
https://www.youtube.com/watch?v=ze3NXkUmLKA,legitimate
https://www.youtube.com/watch?v=zfHxPp_HDWQ,legitimate
https://www.youtube.com/watch?v=zfSvsVpe6Js,legitimate
https://www.youtube.com/watch?v=zfkR1LUqVqk,legitimate
https://www.youtube.com/watch?v=zgHM98rfE28,legitimate
https://www.youtube.com/watch?v=zgkdnGcN8Lw,legitimate
https://www.youtube.com/watch?v=zhQMZTBpMqE,legitimate
https://www.youtube.com/watch?v=zh_dBA6MFTo,legitimate
https://www.youtube.com/watch?v=zhqVaKpJZQA,legitimate
https://www.youtube.com/watch?v=zicqQFnV9nw,legitimate
https://www.youtube.com/watch?v=ziezivv7bhc,legitimate
https://www.youtube.com/watch?v=zjDhIz-XuUo,legitimate
https://www.youtube.com/watch?v=zjaPYTIV9pI,legitimate
https://www.youtube.com/watch?v=zkfMWpJclZg,legitimate
https://www.youtube.com/watch?v=zkgzokHDD2k,legitimate
https://www.youtube.com/watch?v=zld0cTlxijc,legitimate
https://www.youtube.com/watch?v=zlfKdbWwruY,legitimate
https://www.youtube.com/watch?v=zltlKfzmi5I,legitimate
https://www.youtube.com/watch?v=zm-9A5hoMtg,legitimate
https://www.youtube.com/watch?v=zmpfUZpU00c,legitimate
https://www.youtube.com/watch?v=znkLfmpUKgI,legitimate
https://www.youtube.com/watch?v=znomcuNX3k4,legitimate
https://www.youtube.com/watch?v=zo2RpqizEgU,legitimate
https://www.youtube.com/watch?v=zpU4mOCLdkw,legitimate
https://www.youtube.com/watch?v=zpoVS_8AKzs,legitimate
https://www.youtube.com/watch?v=zrd1jfNw2YQ,legitimate
https://www.youtube.com/watch?v=zsSm4RkplSY,legitimate
https://www.youtube.com/watch?v=zt3z0wXSZnM,legitimate
https://www.youtube.com/watch?v=zttcxJ3bg0I,legitimate
https://www.youtube.com/watch?v=zu6ObHwiReA,legitimate
https://www.youtube.com/watch?v=zuior4106Mo,legitimate
https://www.youtube.com/watch?v=zuq0j8y3PFw,legitimate
https://www.youtube.com/watch?v=zusoI6Mr6T0,legitimate
https://www.youtube.com/watch?v=zv2YmRQwHes,legitimate
https://www.youtube.com/watch?v=zv95UhFxjjA,legitimate
https://www.youtube.com/watch?v=zvGCu1A7aCo,legitimate
https://www.youtube.com/watch?v=zwFS69nA-1w,legitimate
