url,type
https://www.dbpedia.org/resource/Bobby_Ramos,legitimate
https://www.dbpedia.org/resource/Brooklyn,legitimate
https://www.dbpedia.org/resource/Burlington%2C_Massachusetts,legitimate
https://www.dbpedia.org/resource/Caddyshack,legitimate
https://www.dbpedia.org/resource/California,legitimate
https://www.dbpedia.org/resource/Category:1915_births,legitimate
https://www.dbpedia.org/resource/Category:1959_births,legitimate
https://www.dbpedia.org/resource/Category:1975_births,legitimate
https://www.dbpedia.org/resource/Category:Aston_Villa_F.C._players,legitimate
https://www.dbpedia.org/resource/Category:Privately_held_companies_of_the_United_States,legitimate
https://www.dbpedia.org/resource/Category:University_of_Oregon_alumni,legitimate
https://www.dbpedia.org/resource/Category:Year_of_birth_missing,legitimate
https://www.dbpedia.org/resource/Chanelle_Hayes,legitimate
https://www.dbpedia.org/resource/Charles_Cornwallis%2C_1st_Marquess_Cornwallis,legitimate
https://www.dbpedia.org/resource/Charles_Philippe_Leblond,legitimate
https://www.dbpedia.org/resource/Charlie_Wilson%27s_War,legitimate
https://www.dbpedia.org/resource/Daddy%27s_Little_Girls,legitimate
https://www.dbpedia.org/resource/Denis_Chass%C3%A9,legitimate
https://www.dbpedia.org/resource/Donald_E._Ballard,legitimate
https://www.dbpedia.org/resource/Dwaine_Wilson,legitimate
https://www.dbpedia.org/resource/Elf_Bowling,legitimate
https://www.dbpedia.org/resource/Eric_Lock,legitimate
https://www.dbpedia.org/resource/Erika_Jordan,legitimate
https://www.dbpedia.org/resource/Eva_Ionesco,legitimate
https://www.dbpedia.org/resource/Frank_Lloyd_Wright,legitimate
https://www.dbpedia.org/resource/Gary_Shaw,legitimate
https://www.dbpedia.org/resource/George_Unwin,legitimate
https://www.dbpedia.org/resource/Gloria_Hemingway,legitimate
https://www.dbpedia.org/resource/Houston,legitimate
https://www.dbpedia.org/resource/Ireland,legitimate
https://www.dbpedia.org/resource/Isaac_Tigrett,legitimate
https://www.dbpedia.org/resource/Jane_Dee_Hull,legitimate
https://www.dbpedia.org/resource/Joe_E._Ross,legitimate
https://www.dbpedia.org/resource/Joseph_R._Pitts,legitimate
https://www.dbpedia.org/resource/Joy_Harmon,legitimate
https://www.dbpedia.org/resource/Karl_Stern,legitimate
https://www.dbpedia.org/resource/Keith_Rockel,legitimate
https://www.dbpedia.org/resource/Kenya,legitimate
https://www.dbpedia.org/resource/Leaving_Las_Vegas,legitimate
https://www.dbpedia.org/resource/List_of_Delta_Sigma_Theta_sisters,legitimate
https://www.dbpedia.org/resource/Liverpool,legitimate
https://www.dbpedia.org/resource/Louise_Robey,legitimate
https://www.dbpedia.org/resource/Marissa_Jaret_Winokur,legitimate
https://www.dbpedia.org/resource/Max_Rafferty,legitimate
https://www.dbpedia.org/resource/Missouri,legitimate
https://www.dbpedia.org/resource/Nora_Denney,legitimate
https://www.dbpedia.org/resource/Ohio,legitimate
https://www.dbpedia.org/resource/Orange%2C_New_Jersey,legitimate
https://www.dbpedia.org/resource/Poland,legitimate
https://www.dbpedia.org/resource/Riga,legitimate
https://www.dbpedia.org/resource/Roman_Polanski,legitimate
https://www.dbpedia.org/resource/Romania,legitimate
https://www.dbpedia.org/resource/Roz_Kelly,legitimate
https://www.dbpedia.org/resource/Tanzania,legitimate
https://www.dbpedia.org/resource/The_Chee-Weez,legitimate
https://www.dbpedia.org/resource/Ukraine,legitimate
https://www.dbpedia.org/resource/Varna,legitimate
https://www.dbpedia.org/resource/Wrath_of_Gods,legitimate
https://www.dbpedia.org/resource/Wyn_Belotte,legitimate
https://www.dbpedia.org/resource/Xiamen,legitimate
https://www.dbs.umt.edu/people/gradStudents.php,legitimate
https://www.dbs.umt.edu/research%5Flabs/breunerlab/cv.html,legitimate
https://www.dbsoundworks.bandcamp.com/track/singularity-collapse-soundtrack,legitimate
https://www.dbstelevision.com/,legitimate
https://www.dc.about.com/library/maps/blmapSilverSpring.htm,legitimate
https://www.dc.about.com/od/marylandneighborhoods/a/SilverSpring.htm,legitimate
https://www.dc.about.com/od/museums/p/NaturalHistory.htm,legitimate
https://www.dc.about.com/od/virginianeighborhoods/a/Chantilly.htm,legitimate
https://www.dc.about.com/od/virginianeighborhoods/a/CityofFairfax.htm,legitimate
https://www.dc.blockshopper.com/cities/south_kensington/streets/saul.rd,legitimate
https://www.dc.blockshopper.com/cities/washington-forest_hills/streets/ordway.st,legitimate
https://www.dc.blockshopper.com/property/25472182/2630_adams_mill_road_nw_unit_2,legitimate
https://www.dc.blockshopper.com/property/25880068/1731_hobart_street_nw,legitimate
https://www.dc.blockshopper.com/search?f=buyer&q=Hanan,legitimate
https://www.dc.citybizlist.com/5/2011/10/18/Washington-D.C.-among-the-Top-10-U.S.-Cities-with-the-Largest-Number-of-Ultra-High-Net-Worth-People.aspx,legitimate
https://www.dc.guestofaguest.com/,legitimate
https://www.dc.sbnation.com/maryland-terrapins/2011/5/5/2155968/gary-williams-retire-maryland-basketball,legitimate
https://www.dc.sbnation.com/washington-redskins/2011/10/23/2508939/redskins-vs-panthers-tim-hightower-injury-london-fletcher-rex-grossman,legitimate
https://www.dc.streetsblog.org/2011/08/09/alex-steffen-says-dense-cities-are-the-only-way-to-reduce-emissions/,legitimate
https://www.dc.troy.edu/,legitimate
https://www.dc.wikia.com/wiki/Alex_Toth,legitimate
https://www.dc.wikia.com/wiki/Amy_Allen_(New_Earth),legitimate
https://www.dc.wikia.com/wiki/Aquaman_(TV_Series),legitimate
https://www.dc.wikia.com/wiki/Batman,legitimate
https://www.dc.wikia.com/wiki/Detective_Comics_Vol_1_438,legitimate
https://www.dc.wikia.com/wiki/Detective_Comics_Vol_1_441,legitimate
https://www.dc.wikia.com/wiki/Guy_Gardner,legitimate
https://www.dc.wikia.com/wiki/Isuma_Yasunari_(New_Earth),legitimate
https://www.dc.wikia.com/wiki/Jack_Soo_(New_Earth),legitimate
https://www.dc.wikia.com/wiki/James_Corrigan_(New_Earth),legitimate
https://www.dc.wikia.com/wiki/Martin_Pasko,legitimate
https://www.dc.wikia.com/wiki/Template:Infobox_Film,legitimate
https://www.dc.wikia.com/wiki/Tiger,legitimate
https://www.dc.wikia.com/wiki/Tiger_Shark,legitimate
https://www.dc37.dawsoncollege.qc.ca/compsci/gmack/links.php,legitimate
https://www.dca.lib.tufts.edu/Caviness/chapter4.html,legitimate
https://www.dcanimated.wikia.com/wiki/Justice_League_(disambiguation),legitimate
https://www.dcassets.com/,legitimate
https://www.dcbasketball.wordpress.com/2008/06/,legitimate
https://www.dcbuckengineering.com/,legitimate
https://www.dcelders.org/,legitimate
https://www.dcfanaticsblog.blogspot.com/2011/08/score-with-babe-laufenberg-and-bill.html,legitimate
https://www.dcfanaticsblog.blogspot.com/2011/11/jason-witten-on-with-dan-patrick-show.html,legitimate
https://www.dcfans.tv/2011/03/15/vanessa-gets-naked-again/,legitimate
https://www.dcfans.tv/category/disney-stars/allisyn-ashley-arm/,legitimate
https://www.dcfans.tv/category/disney-stars/vanessa-morgan/,legitimate
https://www.dcfitweekexpo.eventbrite.com/,legitimate
https://www.dcharles.tripod.com/mtl-tibet-temple-1.html,legitimate
https://www.dcinematoday.com/,legitimate
https://www.dcist.com/2009/01/roy_pearson_wont_go_away.php,legitimate
https://www.dcist.com/2011/11/secret_history_cold_cold_hearts_st.php,legitimate
https://www.dcn.davis.ca.us/go/gizmo/redchina.html,legitimate
https://www.dcn.transylvaniacounty.org/dcn/inmateGrid.aspx,legitimate
https://www.dcnonl.com/article/id27581,legitimate
https://www.dcnonl.com/nw/26494/tt,legitimate
https://www.dcodriscoll.pbworks.com/Gelinas-Bellemare,legitimate
https://www.dcodriscoll.pbworks.com/Hart_%28IV%29,legitimate
https://www.dcodriscoll.pbworks.com/Jean+Chretien,legitimate
https://www.dcodriscoll.pbworks.com/Rivard,legitimate
https://www.dcodriscoll.pbworks.com/Stewart_%28Atholl%29,legitimate
https://www.dcodriscoll.pbworks.com/w/page/9957050/Taxis,legitimate
https://www.dcodriscoll.pbworks.com/w/page/9957188/vanHorne,legitimate
https://www.dcolemans.com/rcolemans/Oleta/,legitimate
https://www.dcolemans.com/rcolemans/Oleta/obits.htm,legitimate
https://www.dcoweb.org/,legitimate
https://www.dcprosportsreport.com/2010/08/08/russ-grimms-hall-of-fame-acceptance-speech/,legitimate
https://www.dcra.dc.gov/DC/DCRA/For+Business/Corporate+Registration/Corporate+Registration:+Limited+Liability+Partnership,legitimate
https://www.dcsportsbox.com/main/index.php?option=com_content&task=view&id=1041&Itemid=64,legitimate
