url,type
https://www.joshuaperahia.com/,legitimate
https://www.joshuaproject.net/peopctry.php?rop3=110648&rog3=NL,legitimate
https://www.joshuaquest.com/,legitimate
https://www.joshuaradin.com/,legitimate
https://www.joshuaredman.com/,legitimate
https://www.joshuarich.com/,legitimate
https://www.joshuastrumpet.org/,legitimate
https://www.joshuatreeband.com/,legitimate
https://www.joshuatreeband.com/index.html,legitimate
https://www.joshuayoung.com/,legitimate
https://www.joshvincent.com.au/,legitimate
https://www.joshwhitney.com/,legitimate
https://www.joshwilbanks.com/,legitimate
https://www.jotasean.com/2010/03/bangkok-redshirt-protest-news-report.html,legitimate
https://www.jotpix.com/video.aspx?y=IfSWelZzIBI,legitimate
https://www.jou.ufl.edu/faculty/facultydetail.asp?id=nlewis,legitimate
https://www.jour.sc.edu/people/adfacstaff/mcgill.html,legitimate
https://www.journal-news.com/blogs/content/shared-gen/blogs/dayton/education/entries/2006/11/09/littlejohn_and.html,legitimate
https://www.journal-news.com/hamilton-sports/sundays-local-golf-baseball-scoreboard-774380.html,legitimate
https://www.journal-news.com/news/ohio-news/ohio-anne-frank-actors-have-similar-family-tale-1270227.html,legitimate
https://www.journal-news.net/page/content.detail/id/529709.html?nav=5007,legitimate
https://www.journal-news.net/page/content.detail/id/559872/News-at-Noon--First-W-Va--coal-fired-power-plant-set-to-go-online.html?nav=5006,legitimate
https://www.journal-news.net/page/content.detail/id/569555/Harry--W--Hinton.html?nav=5007,legitimate
https://www.journal.dnd.ca/vo7/no4/richard-eng.asp,legitimate
https://www.journal.dnd.ca/vol10/no3/09-godefroy-eng.asp,legitimate
https://www.journalgazette.net/apps/pbcs.dll/article?AID=/20081017/SPORTS0601/810170374/1009/SPORTS0601,legitimate
https://www.journalgazette.net/article/20110607/LOCAL/306079957/1002/LOCAL,legitimate
https://www.journalgazette.net/article/20110824/LOCAL/308249977/-1/LOCAL11,legitimate
https://www.journalgazette.net/article/20110929/SPORTS0601/309299983,legitimate
https://www.journalgazette.net/article/20111011/LOCAL16/111019891/-1/LOCAL11,legitimate
https://www.journalgazette.net/article/20111022/BIZ/310229931/-1/biz09,legitimate
https://www.journalinternet.ca/ilania/Music/music_2011.htm,legitimate
https://www.journalism.missouri.edu/alumni/jean-becker-78.html,legitimate
https://www.journalism.org/node/10953,legitimate
https://www.journallive.co.uk/culture-newcastle/music-in-newcastle/2011/11/03/review-steve-earle-and-the-dukes-and-duchesses-and-the-unusual-suspects-at-the-sage-gateshead-61634-29710188/,legitimate
https://www.journalmetro.com/montreal/edition,legitimate
https://www.journalofaccountancy.com/Issues/2003/Nov/ReasonableCompensation.htm?action=print,legitimate
https://www.journalofaccountancy.com/Issues/2009/Jan/DeathOfLIFO.htm,legitimate
https://www.journalofcommerce.com/article/id28140,legitimate
https://www.journalofcommerce.com/article/id34844,legitimate
https://www.journalofcommerce.com/article/id46776,legitimate
https://www.journalofvision.org/content/8/11/15.full,legitimate
https://www.journalofvision.org/content/9/1/13,legitimate
https://www.journalonlatinoamericans.com/,legitimate
https://www.journalpatriot.com/obituaries/article_d70214ea-a1cb-11e0-b1e5-001a4bcf6878.html,legitimate
https://www.journalpremiereedition.com/English/2011-07-15/article-2654921/Time-to-head-to-the-beach/1,legitimate
